TOKEN_ID,TOKEN_NAME,Background,Body,Eyes,Clothes,Head,Mouth,NUM_TRAITS,RARITY_SCORE,Rank
2204,Wicked Cranium #2204,35.35183114341627,57.43970020440607,96.8992337164751,51.247619047619054,55.123583260680036,22.50562847608454,47.0,365.5675958486811,2110
577,Wicked Cranium #577,47.98083855055967,42.996769806188375,41.23371647509578,80.91729323308272,52.46488953428068,52.964816753926705,47.0,365.5583243531339,2111
10448,Wicked Cranium #10448,99.53049980322709,29.45917297612114,49.55074451410658,41.39230769230769,59.767694670920484,38.83408829174664,47.0,365.5345079484296,2112
7795,Wicked Cranium #7795,40.233375755647465,57.43970020440607,24.881400954301736,41.87548638132296,131.58532778355882,22.50562847608454,47.0,365.5209195553216,2113
2558,Wicked Cranium #2558,90.55030433225922,57.43970020440607,67.0840848806366,31.560117302052785,31.317813138505354,40.5462124248497,47.0,365.49823228270975,2114
10170,Wicked Cranium #10170,37.05597069597069,123.97401960784312,42.3346166722464,42.20392156862745,34.06384268300896,38.83408829174664,47.0,365.4664595194432,2115
7468,Wicked Cranium #7468,40.233375755647465,66.71247691901873,96.8992337164751,61.14772727272727,36.33982326316546,17.131718882303133,47.0,365.4643558093371,2116
9952,Wicked Cranium #9952,48.044642857142854,44.14505149240704,52.6944473382644,50.525821596244135,55.123583260680036,67.89449664429532,47.0,365.42804318903376,2117
700,Wicked Cranium #700,48.044642857142854,96.60313216195568,20.96377652519894,80.91729323308272,54.75362632604461,17.131718882303133,47.0,365.4141899857279,2118
1295,Wicked Cranium #1295,48.172761904761906,42.996769806188375,68.94016628049611,41.87548638132296,81.17701813513081,35.24836236933798,47.0,365.4105648772382,2119
529,Wicked Cranium #529,44.16818023052742,36.642567371776295,40.84745215214407,73.71232876712328,55.123583260680036,67.89449664429532,47.0,365.3886084265464,2120
6372,Wicked Cranium #6372,99.53049980322709,28.39099685675797,20.96377652519894,76.32624113475178,70.63454824745148,22.50562847608454,47.0,365.35169104347176,2121
3457,Wicked Cranium #3457,37.05597069597069,12.154315647827758,41.23371647509578,50.525821596244135,54.75362632604461,122.62157575757576,47.0,365.3450264987587,2122
9367,Wicked Cranium #9367,48.044642857142854,65.8269130661114,42.3346166722464,62.20809248554914,27.65522143247676,72.25914285714286,47.0,365.32862937066943,2123
6668,Wicked Cranium #6668,47.98083855055967,70.84229691876752,45.186171163123106,35.169934640522875,75.53972520908006,43.6046551724138,47.0,365.32362165446705,2124
2462,Wicked Cranium #2462,99.53049980322709,36.642567371776295,53.01477832512315,46.18884120171674,34.06384268300896,48.870917874396135,47.0,365.3114472592484,2125
6623,Wicked Cranium #6623,37.05597069597069,41.32467320261438,52.6944473382644,84.74015748031496,45.96219900045434,56.51553072625698,47.0,365.29297844387577,2126
3113,Wicked Cranium #3113,37.05597069597069,71.18125527723052,54.84862285838213,44.655601659751035,70.63454824745148,39.90642998027614,47.0,365.28242871906195,2127
1001,Wicked Cranium #1001,44.16818023052742,29.45917297612114,36.87497266166071,41.87548638132296,43.28005476170103,122.62157575757576,47.0,365.279442768909,2128
4434,Wicked Cranium #4434,37.05597069597069,71.18125527723052,107.66581524052789,30.487252124645895,31.317813138505354,40.5462124248497,47.0,365.25431890173,2129
3673,Wicked Cranium #3673,44.16818023052742,42.996769806188375,53.832907620263946,41.87548638132296,118.23609163160356,17.131718882303133,47.0,365.24115455220937,2130
6085,Wicked Cranium #6085,48.172761904761906,71.18125527723052,49.55074451410658,49.59447004608295,54.75362632604461,44.96124444444444,47.0,365.21410251267105,2131
10601,Wicked Cranium #10601,45.96637586332243,69.84451808892571,54.84862285838213,53.277227722772274,54.75362632604461,39.51671875,47.0,365.20708960944717,2132
9506,Wicked Cranium #9506,35.35183114341627,39.88440309099511,42.3346166722464,129.66265060240963,31.438498352911928,39.51671875,47.0,365.1887186119793,2133
1284,Wicked Cranium #1284,47.98083855055967,39.88440309099511,67.0840848806366,78.55474452554745,31.438498352911928,53.24357894736843,47.0,365.1861483480192,2134
8752,Wicked Cranium #8752,99.53049980322709,56.999549244985346,53.01477832512315,29.7292817679558,38.57347670250896,40.30390438247012,47.0,365.1514902262705,2135
3859,Wicked Cranium #3859,48.172761904761906,31.856279128353695,53.832907620263946,30.573863636363637,75.53972520908006,78.11799227799227,47.0,365.09352977681556,2136
10537,Wicked Cranium #10537,35.35183114341627,123.97401960784312,53.832907620263946,40.611320754716985,47.157747529367896,17.131718882303133,47.0,365.05954553791133,2137
2549,Wicked Cranium #2549,99.53049980322709,28.39099685675797,44.494546094299785,37.238754325259514,55.123583260680036,53.24357894736843,47.0,365.0219592875928,2138
4248,Wicked Cranium #4248,48.044642857142854,65.8269130661114,52.6944473382644,29.7292817679558,81.17701813513081,40.5462124248497,47.0,365.018515589455,2139
10488,Wicked Cranium #10488,44.16818023052742,41.32467320261438,86.34585182656195,35.169934640522875,38.66488304540591,72.25914285714286,47.0,364.9326658027754,2140
8701,Wicked Cranium #8701,35.35183114341627,100.51947535771063,36.87497266166071,78.55474452554745,31.317813138505354,35.24836236933798,47.0,364.8671991961784,2141
4967,Wicked Cranium #4967,44.16818023052742,41.78899537343027,46.51163218390804,44.655601659751035,118.23609163160356,22.50562847608454,47.0,364.86612955530484,2142
5050,Wicked Cranium #5050,35.35183114341627,66.71247691901873,47.14016775396085,34.493589743589745,81.17701813513081,52.964816753926705,47.0,364.8399004490431,2143
7054,Wicked Cranium #7054,47.98083855055967,65.8269130661114,37.34874104703537,43.395161290322584,47.157747529367896,76.06225563909776,47.0,364.7716571224947,2144
8667,Wicked Cranium #8667,47.98083855055967,107.80349531116794,96.8992337164751,30.573863636363637,17.376550207839504,17.131718882303133,47.0,364.76570030470896,2145
1557,Wicked Cranium #1557,48.044642857142854,65.8269130661114,54.84862285838213,46.18884120171674,63.9865907653384,38.83408829174664,47.0,364.72969904043816,2146
5982,Wicked Cranium #5982,44.16818023052742,70.84229691876752,20.96377652519894,78.55474452554745,63.9865907653384,39.210387596899224,47.0,364.72597656227896,2147
5121,Wicked Cranium #5121,48.172761904761906,71.18125527723052,40.84745215214407,53.277227722772274,36.33982326316546,67.89449664429532,47.0,364.71301696436956,2148
2704,Wicked Cranium #2704,52.513911960132894,39.88440309099511,69.48949031460366,61.14772727272727,54.75362632604461,39.90642998027614,47.0,364.6955889447797,2149
6751,Wicked Cranium #6751,45.96637586332243,41.32467320261438,96.8992337164751,29.484931506849314,55.123583260680036,48.870917874396135,47.0,364.66971542433737,2150
7566,Wicked Cranium #7566,90.55030433225922,36.02150690784788,47.14016775396085,52.75490196078431,51.96363262790221,39.210387596899224,47.0,364.6409011796537,2151
8714,Wicked Cranium #8714,35.35183114341627,41.32467320261438,47.14016775396085,46.18884120171674,71.56395019807584,76.06225563909776,47.0,364.6317191388818,2152
10469,Wicked Cranium #10469,34.87410369553226,36.642567371776295,41.23371647509578,76.32624113475178,52.46488953428068,76.06225563909776,47.0,364.60377385053454,2153
6318,Wicked Cranium #6318,34.87410369553226,69.51814183617373,46.51163218390804,76.32624113475178,55.123583260680036,35.24836236933798,47.0,364.60206448038383,2154
7470,Wicked Cranium #7470,44.16818023052742,12.154315647827758,52.6944473382644,80.91729323308272,59.767694670920484,67.89449664429532,47.0,364.5964277649181,2155
9068,Wicked Cranium #9068,46.55872606774669,36.02150690784788,40.84745215214407,76.32624113475178,64.49241361723831,53.24357894736843,47.0,364.48991882709714,2156
6753,Wicked Cranium #6753,48.044642857142854,42.996769806188375,86.34585182656195,44.655601659751035,55.123583260680036,40.30390438247012,47.0,364.4703537927944,2157
3598,Wicked Cranium #3598,52.513911960132894,41.78899537343027,68.94016628049611,43.048,43.28005476170103,67.89449664429532,47.0,364.4656250200556,2158
4647,Wicked Cranium #4647,47.98083855055967,69.51814183617373,47.14016775396085,80.91729323308272,54.75362632604461,17.131718882303133,47.0,364.44178658212473,2159
9090,Wicked Cranium #9090,44.16818023052742,71.18125527723052,41.23371647509578,46.18884120171674,38.57347670250896,76.06225563909776,47.0,364.40772552617716,2160
10221,Wicked Cranium #10221,48.43106089620834,28.39099685675797,44.494546094299785,80.91729323308272,71.56395019807584,43.6046551724138,47.0,364.4025024508385,2161
5492,Wicked Cranium #5492,45.96637586332243,28.39099685675797,96.8992337164751,53.277227722772274,36.33982326316546,56.51553072625698,47.0,364.38918814875024,2162
6590,Wicked Cranium #6590,40.233375755647465,107.80349531116794,42.3346166722464,78.55474452554745,31.317813138505354,17.131718882303133,47.0,364.3757642854177,2163
3539,Wicked Cranium #3539,99.53049980322709,47.68231523378582,46.51163218390804,34.94155844155844,71.56395019807584,17.131718882303133,47.0,364.3616747428584,2164
3932,Wicked Cranium #3932,40.233375755647465,70.84229691876752,20.96377652519894,80.91729323308272,64.49241361723831,39.90642998027614,47.0,364.3555860302111,2165
5935,Wicked Cranium #5935,37.05597069597069,100.51947535771063,69.48949031460366,30.573863636363637,44.45934780697899,35.24836236933798,47.0,364.3465101809656,2166
9583,Wicked Cranium #9583,52.513911960132894,107.80349531116794,24.881400954301736,46.99563318777293,49.89780013810792,35.24836236933798,47.0,364.3406039208214,2167
9630,Wicked Cranium #9630,40.233375755647465,57.43970020440607,67.0840848806366,40.92015209125476,55.123583260680036,56.51553072625698,47.0,364.3164269188819,2168
7993,Wicked Cranium #7993,90.55030433225922,100.51947535771063,47.14016775396085,30.573863636363637,31.317813138505354,17.131718882303133,47.0,364.2333431011028,2169
5683,Wicked Cranium #5683,48.044642857142854,12.154315647827758,69.48949031460366,78.55474452554745,63.9865907653384,44.96124444444444,47.0,364.19102855490456,2170
4310,Wicked Cranium #4310,34.87410369553226,123.97401960784312,24.916945812807885,61.14772727272727,38.57347670250896,33.664825291181366,47.0,364.1510983826009,2171
9430,Wicked Cranium #9430,47.98083855055967,70.84229691876752,69.48949031460366,44.655601659751035,27.65522143247676,56.51553072625698,47.0,364.13897960241565,2172
3769,Wicked Cranium #3769,44.16818023052742,39.88440309099511,57.37454627949183,84.74015748031496,45.96219900045434,44.96124444444444,47.0,364.09073052622807,2173
6601,Wicked Cranium #6601,34.87410369553226,31.585737479705255,24.881400954301736,40.92015209125476,131.58532778355882,53.24357894736843,47.0,364.09030095172125,2174
2616,Wicked Cranium #2616,45.96637586332243,41.32467320261438,68.94016628049611,46.99563318777293,45.96219900045434,67.89449664429532,47.0,364.08354417895555,2175
8501,Wicked Cranium #8501,46.55872606774669,96.60313216195568,36.87497266166071,52.75490196078431,31.317813138505354,52.964816753926705,47.0,364.07436274457945,2176
2235,Wicked Cranium #2235,52.513911960132894,69.84451808892571,46.51163218390804,76.32624113475178,31.317813138505354,40.5462124248497,47.0,364.0603289310735,2177
4305,Wicked Cranium #4305,37.05597069597069,12.154315647827758,36.87497266166071,61.14772727272727,47.157747529367896,122.62157575757576,47.0,364.01230956513007,2178
4851,Wicked Cranium #4851,44.16818023052742,36.02150690784788,96.8992337164751,30.487252124645895,31.317813138505354,78.11799227799227,47.0,364.0119783959939,2179
10094,Wicked Cranium #10094,48.044642857142854,28.39099685675797,86.34585182656195,43.048,70.63454824745148,40.5462124248497,47.0,364.01025221276393,2180
9227,Wicked Cranium #9227,40.233375755647465,66.71247691901873,24.881400954301736,49.59447004608295,81.17701813513081,54.388602150537636,47.0,363.98734396071933,2181
10686,Wicked Cranium #10686,46.55872606774669,28.39099685675797,36.87497266166071,30.06145251396648,52.46488953428068,122.62157575757576,47.0,363.97261339198826,2182
789,Wicked Cranium #789,48.044642857142854,31.585737479705255,69.48949031460366,37.238754325259514,52.46488953428068,78.11799227799227,47.0,363.94150678898427,2183
386,Wicked Cranium #386,37.05597069597069,31.856279128353695,46.51163218390804,52.75490196078431,70.63454824745148,78.11799227799227,47.0,363.93132449446045,2184
4392,Wicked Cranium #4392,37.05597069597069,123.97401960784312,45.186171163123106,29.484931506849314,45.96219900045434,35.24836236933798,47.0,363.91165434357856,2185
929,Wicked Cranium #929,45.96637586332243,123.97401960784312,24.916945812807885,34.493589743589745,38.66488304540591,48.870917874396135,47.0,363.8867319473652,2186
25,Wicked Cranium #25,34.87410369553226,56.999549244985346,69.48949031460366,50.525821596244135,51.96363262790221,52.964816753926705,47.0,363.8174142331943,2187
8043,Wicked Cranium #8043,99.53049980322709,42.996769806188375,42.130101615858734,76.32624113475178,38.66488304540591,17.131718882303133,47.0,363.780214287735,2188
1398,Wicked Cranium #1398,34.87410369553226,71.18125527723052,69.48949031460366,37.238754325259514,55.123583260680036,48.870917874396135,47.0,363.7781047477021,2189
563,Wicked Cranium #563,52.513911960132894,71.18125527723052,53.832907620263946,35.169934640522875,59.11804581580178,44.96124444444444,47.0,363.77729975839645,2190
6728,Wicked Cranium #6728,48.43106089620834,39.88440309099511,37.59021997621879,31.560117302052785,81.17701813513081,78.11799227799227,47.0,363.7608116785981,2191
1153,Wicked Cranium #1153,99.53049980322709,39.88440309099511,45.186171163123106,34.493589743589745,63.9865907653384,33.664825291181366,47.0,363.74607985745484,2192
707,Wicked Cranium #707,99.53049980322709,31.585737479705255,42.3346166722464,76.32624113475178,44.45934780697899,22.50562847608454,47.0,363.7420713729941,2193
4338,Wicked Cranium #4338,34.87410369553226,37.662993298585256,46.51163218390804,40.92015209125476,36.33982326316546,120.43190476190476,47.0,363.7406092943505,2194
74,Wicked Cranium #74,90.55030433225922,65.8269130661114,42.3346166722464,36.358108108108105,41.0996993580889,40.5462124248497,47.0,363.7158539616637,2195
1598,Wicked Cranium #1598,44.16818023052742,57.43970020440607,49.55074451410658,43.395161290322584,49.89780013810792,72.25914285714286,47.0,363.71072923461344,2196
3878,Wicked Cranium #3878,48.43106089620834,29.45917297612114,45.186171163123106,34.493589743589745,38.66488304540591,120.43190476190476,47.0,363.666782586353,2197
9479,Wicked Cranium #9479,37.05597069597069,70.84229691876752,73.906195207481,37.238754325259514,41.0996993580889,56.51553072625698,47.0,363.65844723182465,2198
4126,Wicked Cranium #4126,47.98083855055967,69.51814183617373,40.84745215214407,41.87548638132296,81.17701813513081,35.24836236933798,47.0,363.64729942466926,2199
6692,Wicked Cranium #6692,48.044642857142854,66.71247691901873,44.494546094299785,61.14772727272727,43.28005476170103,52.964816753926705,47.0,363.6442646588164,2200
9741,Wicked Cranium #9741,48.044642857142854,47.68231523378582,107.66581524052789,46.18884120171674,49.89780013810792,17.131718882303133,47.0,363.61113355358435,2201
1347,Wicked Cranium #1347,48.172761904761906,71.18125527723052,46.51163218390804,36.358108108108105,75.53972520908006,38.83408829174664,47.0,363.59757097483526,2202
8877,Wicked Cranium #8877,35.35183114341627,123.97401960784312,20.96377652519894,37.238754325259514,59.11804581580178,39.90642998027614,47.0,363.5528573977958,2203
9457,Wicked Cranium #9457,46.55872606774669,44.14505149240704,57.37454627949183,80.91729323308272,38.66488304540591,48.870917874396135,47.0,363.5314179925303,2204
5597,Wicked Cranium #5597,37.05597069597069,96.60313216195568,42.130101615858734,53.277227722772274,47.157747529367896,40.30390438247012,47.0,363.52808410839543,2205
10212,Wicked Cranium #10212,99.53049980322709,69.51814183617373,42.130101615858734,34.94155844155844,17.376550207839504,52.964816753926705,47.0,363.4616686585842,2206
6426,Wicked Cranium #6426,46.55872606774669,71.18125527723052,49.55074451410658,43.395161290322584,27.65522143247676,78.11799227799227,47.0,363.45910085987543,2207
7403,Wicked Cranium #7403,46.55872606774669,28.39099685675797,96.8992337164751,35.169934640522875,31.317813138505354,78.11799227799227,47.0,363.45469669800025,2208
9505,Wicked Cranium #9505,48.044642857142854,69.84451808892571,54.84862285838213,56.6421052631579,64.49241361723831,22.50562847608454,47.0,363.37793116093144,2209
4643,Wicked Cranium #4643,48.044642857142854,28.39099685675797,36.87497266166071,46.18884120171674,36.420938940092164,120.43190476190476,47.0,363.3522972792752,2210
2677,Wicked Cranium #2677,40.233375755647465,41.78899537343027,40.84745215214407,34.493589743589745,36.33982326316546,122.62157575757576,47.0,363.3248120455528,2211
909,Wicked Cranium #909,46.55872606774669,69.51814183617373,53.01477832512315,34.493589743589745,59.767694670920484,52.964816753926705,47.0,363.3177473974805,2212
6813,Wicked Cranium #6813,37.05597069597069,123.97401960784312,45.186171163123106,29.484931506849314,41.0996993580889,39.51671875,47.0,363.3175110818751,2213
4680,Wicked Cranium #4680,34.87410369553226,57.43970020440607,54.84862285838213,78.55474452554745,34.06384268300896,56.51553072625698,47.0,363.29654469313385,2214
8274,Wicked Cranium #8274,45.96637586332243,36.642567371776295,73.906195207481,43.048,38.57347670250896,78.11799227799227,47.0,363.254607423081,2215
4391,Wicked Cranium #4391,45.96637586332243,12.154315647827758,96.8992337164751,80.91729323308272,31.438498352911928,48.870917874396135,47.0,363.24663468801606,2216
2157,Wicked Cranium #2157,48.43106089620834,36.02150690784788,57.37454627949183,62.20809248554914,34.06384268300896,78.11799227799227,47.0,363.2170415300984,2217
269,Wicked Cranium #269,47.98083855055967,31.585737479705255,24.881400954301736,52.75490196078431,38.57347670250896,120.43190476190476,47.0,363.2082604097647,2218
7950,Wicked Cranium #7950,37.05597069597069,70.84229691876752,69.48949031460366,61.14772727272727,34.06384268300896,43.6046551724138,47.0,363.20398305749194,2219
6874,Wicked Cranium #6874,48.044642857142854,36.642567371776295,37.34874104703537,76.32624113475178,49.89780013810792,67.89449664429532,47.0,363.15448919310955,2220
5444,Wicked Cranium #5444,52.513911960132894,123.97401960784312,20.96377652519894,30.573863636363637,44.45934780697899,43.6046551724138,47.0,363.08957470893137,2221
2179,Wicked Cranium #2179,34.87410369553226,57.43970020440607,73.906195207481,41.87548638132296,59.11804581580178,48.870917874396135,47.0,363.0844491789402,2222
183,Wicked Cranium #183,35.35183114341627,39.88440309099511,44.494546094299785,37.238754325259514,38.66488304540591,120.43190476190476,47.0,363.06632246128135,2223
1550,Wicked Cranium #1550,44.16818023052742,123.97401960784312,24.881400954301736,40.92015209125476,43.28005476170103,38.83408829174664,47.0,363.0578959373747,2224
3001,Wicked Cranium #3001,90.55030433225922,28.39099685675797,46.51163218390804,83.42635658914729,27.65522143247676,39.51671875,47.0,363.05123014454927,2225
9912,Wicked Cranium #9912,40.233375755647465,96.60313216195568,37.59021997621879,41.87548638132296,64.49241361723831,35.24836236933798,47.0,363.0429902617212,2226
1258,Wicked Cranium #1258,46.55872606774669,36.642567371776295,24.881400954301736,80.91729323308272,59.11804581580178,67.89449664429532,47.0,363.01253008700456,2227
10430,Wicked Cranium #10430,46.55872606774669,54.494074552898084,47.14016775396085,53.277227722772274,36.420938940092164,78.11799227799227,47.0,363.00912731546237,2228
216,Wicked Cranium #216,48.172761904761906,12.154315647827758,52.6944473382644,30.573863636363637,51.96363262790221,120.43190476190476,47.0,362.99092591702464,2229
4070,Wicked Cranium #4070,45.96637586332243,54.494074552898084,53.832907620263946,30.487252124645895,55.123583260680036,76.06225563909776,47.0,362.96644906090813,2230
6188,Wicked Cranium #6188,40.233375755647465,29.45917297612114,44.494546094299785,78.55474452554745,47.157747529367896,76.06225563909776,47.0,362.96184252008146,2231
2566,Wicked Cranium #2566,47.98083855055967,36.28507890961262,42.130101615858734,80.91729323308272,59.767694670920484,48.870917874396135,47.0,362.95192485443033,2232
2653,Wicked Cranium #2653,37.05597069597069,36.02150690784788,67.0840848806366,61.14772727272727,38.57347670250896,76.06225563909776,47.0,362.9450220987892,2233
104,Wicked Cranium #104,99.53049980322709,31.856279128353695,68.94016628049611,29.7292817679558,45.96219900045434,39.90642998027614,47.0,362.9248559607632,2234
430,Wicked Cranium #430,99.53049980322709,65.8269130661114,42.3346166722464,36.358108108108105,31.317813138505354,40.5462124248497,47.0,362.914163213048,2235
10637,Wicked Cranium #10637,52.513911960132894,37.662993298585256,49.55074451410658,81.53030303030303,55.123583260680036,39.51671875,47.0,362.8982548138078,2236
2423,Wicked Cranium #2423,34.87410369553226,96.60313216195568,86.34585182656195,53.277227722772274,27.65522143247676,17.131718882303133,47.0,362.88725572160206,2237
3780,Wicked Cranium #3780,47.98083855055967,96.60313216195568,69.48949031460366,41.39230769230769,43.28005476170103,17.131718882303133,47.0,362.87754236343085,2238
5561,Wicked Cranium #5561,46.55872606774669,12.154315647827758,52.6944473382644,31.560117302052785,52.46488953428068,120.43190476190476,47.0,362.86440065207705,2239
842,Wicked Cranium #842,47.98083855055967,123.97401960784312,47.14016775396085,35.169934640522875,44.45934780697899,17.131718882303133,47.0,362.8560272421686,2240
8270,Wicked Cranium #8270,99.53049980322709,63.305882352941175,46.51163218390804,43.395161290322584,45.96219900045434,17.131718882303133,47.0,362.83709351315633,2241
8697,Wicked Cranium #8697,40.233375755647465,36.28507890961262,42.3346166722464,73.71232876712328,47.157747529367896,76.06225563909776,47.0,362.7854032730954,2242
2022,Wicked Cranium #2022,37.05597069597069,44.14505149240704,24.916945812807885,76.32624113475178,55.123583260680036,78.11799227799227,47.0,362.68578467460975,2243
5219,Wicked Cranium #5219,99.53049980322709,69.84451808892571,46.51163218390804,41.87548638132296,17.376550207839504,40.5462124248497,47.0,362.68489909007303,2244
5075,Wicked Cranium #5075,40.233375755647465,100.51947535771063,44.494546094299785,58.80874316939891,31.317813138505354,40.30390438247012,47.0,362.6778578980323,2245
5983,Wicked Cranium #5983,46.55872606774669,54.494074552898084,36.87497266166071,41.87548638132296,59.767694670920484,76.06225563909776,47.0,362.6332099736467,2246
936,Wicked Cranium #936,45.96637586332243,100.51947535771063,47.14016775396085,37.238754325259514,44.45934780697899,40.30390438247012,47.0,362.62802548970257,2247
7438,Wicked Cranium #7438,52.513911960132894,54.494074552898084,46.51163218390804,51.247619047619054,38.57347670250896,72.25914285714286,47.0,362.5998573042099,2248
8036,Wicked Cranium #8036,47.98083855055967,31.856279128353695,36.87497266166071,51.247619047619054,71.56395019807584,76.06225563909776,47.0,362.5859152253667,2249
4409,Wicked Cranium #4409,37.05597069597069,100.51947535771063,53.01477832512315,29.484931506849314,41.0996993580889,54.388602150537636,47.0,362.5634573942803,2250
8141,Wicked Cranium #8141,45.96637586332243,56.999549244985346,54.84862285838213,41.87548638132296,75.53972520908006,40.30390438247012,47.0,362.53366393956304,2251
1290,Wicked Cranium #1290,40.233375755647465,107.80349531116794,53.01477832512315,42.20392156862745,55.123583260680036,17.131718882303133,47.0,362.51087310354916,2252
10587,Wicked Cranium #10587,45.96637586332243,66.71247691901873,69.48949031460366,34.493589743589745,44.45934780697899,54.388602150537636,47.0,362.50988279805114,2253
2866,Wicked Cranium #2866,37.05597069597069,71.18125527723052,68.94016628049611,35.169934640522875,49.89780013810792,53.24357894736843,47.0,362.48870597969653,2254
487,Wicked Cranium #487,34.87410369553226,69.84451808892571,47.14016775396085,61.14772727272727,45.96219900045434,56.51553072625698,47.0,362.4842465378574,2255
4751,Wicked Cranium #4751,35.35183114341627,36.28507890961262,54.84862285838213,34.493589743589745,34.06384268300896,120.43190476190476,47.0,362.4748700999145,2256
373,Wicked Cranium #373,52.513911960132894,36.642567371776295,36.87497266166071,34.94155844155844,34.06384268300896,120.43190476190476,47.0,362.46875788004206,2257
56,Wicked Cranium #56,44.16818023052742,36.02150690784788,47.14016775396085,36.358108108108105,31.317813138505354,120.43190476190476,47.0,362.4376809008544,2258
4002,Wicked Cranium #4002,48.43106089620834,69.84451808892571,37.34874104703537,58.80874316939891,44.45934780697899,56.51553072625698,47.0,362.4079417348043,2259
8335,Wicked Cranium #8335,48.43106089620834,41.32467320261438,53.01477832512315,61.14772727272727,71.56395019807584,39.90642998027614,47.0,362.38861987502514,2260
2780,Wicked Cranium #2780,90.55030433225922,56.999549244985346,42.130101615858734,41.39230769230769,31.317813138505354,52.964816753926705,47.0,362.354892777843,2261
5707,Wicked Cranium #5707,37.05597069597069,65.8269130661114,68.94016628049611,46.99563318777293,43.28005476170103,53.24357894736843,47.0,362.3423169394206,2262
9033,Wicked Cranium #9033,99.53049980322709,41.32467320261438,24.916945812807885,61.14772727272727,54.75362632604461,33.664825291181366,47.0,362.3382977086026,2263
6591,Wicked Cranium #6591,48.43106089620834,29.45917297612114,73.906195207481,36.358108108108105,70.63454824745148,56.51553072625698,47.0,362.30461616162705,2264
523,Wicked Cranium #523,48.43106089620834,31.856279128353695,24.881400954301736,34.94155844155844,131.58532778355882,43.6046551724138,47.0,362.3002823763949,2265
1744,Wicked Cranium #1744,90.55030433225922,47.68231523378582,46.51163218390804,56.6421052631579,38.66488304540591,35.24836236933798,47.0,362.2996024278549,2266
2393,Wicked Cranium #2393,52.513911960132894,71.18125527723052,73.906195207481,58.80874316939891,36.33982326316546,22.50562847608454,47.0,362.2555573534933,2267
1538,Wicked Cranium #1538,48.044642857142854,107.80349531116794,53.01477832512315,29.484931506849314,59.767694670920484,17.131718882303133,47.0,362.24726155350686,2268
3599,Wicked Cranium #3599,40.233375755647465,39.88440309099511,49.55074451410658,56.6421052631579,75.53972520908006,53.24357894736843,47.0,362.09393278035554,2269
4457,Wicked Cranium #4457,44.16818023052742,123.97401960784312,24.881400954301736,41.87548638132296,31.317813138505354,48.870917874396135,47.0,362.0878181868967,2270
10292,Wicked Cranium #10292,90.55030433225922,96.60313216195568,24.916945812807885,41.39230769230769,44.45934780697899,17.131718882303133,47.0,362.05375668861257,2271
7837,Wicked Cranium #7837,48.43106089620834,41.32467320261438,36.87497266166071,50.525821596244135,59.767694670920484,78.11799227799227,47.0,362.0422153056403,2272
9098,Wicked Cranium #9098,52.513911960132894,39.88440309099511,67.0840848806366,62.20809248554914,44.45934780697899,48.870917874396135,47.0,362.0207580986889,2273
2649,Wicked Cranium #2649,48.172761904761906,39.88440309099511,42.3346166722464,80.91729323308272,31.438498352911928,72.25914285714286,47.0,362.0067161111409,2274
10225,Wicked Cranium #10225,37.05597069597069,28.39099685675797,86.34585182656195,76.32624113475178,43.28005476170103,43.6046551724138,47.0,362.00377044815724,2275
9148,Wicked Cranium #9148,46.55872606774669,56.999549244985346,69.48949031460366,41.87548638132296,59.767694670920484,40.30390438247012,47.0,361.9948510620493,2276
8561,Wicked Cranium #8561,44.16818023052742,36.642567371776295,86.34585182656195,37.238754325259514,70.63454824745148,39.90642998027614,47.0,361.9363319818528,2277
10054,Wicked Cranium #10054,45.96637586332243,54.494074552898084,24.881400954301736,62.20809248554914,55.123583260680036,72.25914285714286,47.0,361.9326699738943,2278
9739,Wicked Cranium #9739,46.55872606774669,100.51947535771063,53.01477832512315,62.20809248554914,17.376550207839504,35.24836236933798,47.0,361.92598481330714,2279
10336,Wicked Cranium #10336,48.43106089620834,100.51947535771063,40.84745215214407,30.06145251396648,54.75362632604461,40.30390438247012,47.0,361.9169716285443,2280
1774,Wicked Cranium #1774,52.513911960132894,100.51947535771063,41.23371647509578,36.358108108108105,31.317813138505354,52.964816753926705,47.0,361.90784179347946,2281
3522,Wicked Cranium #3522,52.513911960132894,54.494074552898084,86.34585182656195,40.92015209125476,41.0996993580889,39.51671875,47.0,361.8904085389366,2282
