,txid,to_account,TOKEN_ID,current_owner,rank,time
9840,0xd3da99a959a97086af395cc2d19bfd1b280495b2195bbf0e94bfd472b568de0e,0x16d7f7a9afc50cd1286443e694e5292b27cfd0e1,65,0x61d64a3d7f66abd79dc618f5346466fdf02181f0,9689,2021-08-03T03:22:26
9841,0xb257a7acf75ad0ffd3bbd002781469086aeb07a4c146f5a060553b5ea48b5149,0x8af2c077633b30292f3ac7ae0dfd0a43b5f9a972,66,0x8af2c077633b30292f3ac7ae0dfd0a43b5f9a972,1853,2021-08-03T03:22:26
9838,0x565e2f61e9f330e9c1742130c4b9895aae1419b09e1b5900b47fb22b4a1189b3,0x83c0d50801cdc19f97d4452c860645dc0e90cbaf,67,0xd7f813c098707909999f9a10b5c7998265db5d28,9548,2021-08-03T03:22:26
9843,0x268e6250f28d22c1eb0be8a3738e04f2eb66dc6021255899a9f67c0c2c006422,0xa1a134bda79f8cb9c3c5e419e88a85a2a97b0917,68,0xfff2c3eb421e2667a45a47c749a37800f22e70e8,4418,2021-08-03T03:22:26
9844,0xdbaf8b55bcddd98f44649c1a9ec8997f5b3232bcc6bbd5e4228caac701878d12,0x7c121489e50e6672bbb59cc4c3fc86eaa8fb8364,69,0x77e62fb482027eca49b160e6f7b699fd3621f68f,3555,2021-08-03T03:22:26
9830,0x851bd3d2b658d7e50f2b67e2288425d34488ce7488359736109c524841854e12,0x8db05dd5e35cd2c4ec177ab90b939afddc0fd0f6,70,0xcd5d50ca310a5f596cb7022b7f27be2a6588d9cc,9728,2021-08-03T03:22:32
9836,0x9ba7972a6bfb66d2f66dc07485179154baff16bdf898c6a182bf6f87985eab3e,0x022458ce3e00864ee6594860093e4ef1f8b1a26c,71,0x73329c2737007a1b43ba19d501b10afe5580f3fa,2022,2021-08-03T03:22:32
9835,0x97eed8347e87a663c9efc98c838b5b3b929954420d7a29638be6d5366ccc295c,0xeb2ffbbdaafffbc090ae54f586e6d1406a2ea7a2,72,0xe052113bd7d7700d623414a0a4585bcae754e9d5,9302,2021-08-03T03:22:32
9832,0x92960fc993ad53719347ecd31e440b1a161d5b8b3da38ab91530372e68f7d1d1,0x5f8b9b4541ecef965424f1db923806aad626add2,73,0x7eb5ab4537a2c14d793d14134b9a0fa0841bf85b,5120,2021-08-03T03:22:32
9829,0xa338ddc69750096c715c725194f8598a56c1d4f3b3ed647a25bb2dd7dd754f7e,0xc4996857d25e902ebea251621b758f86d3761c0f,74,0xc4996857d25e902ebea251621b758f86d3761c0f,2975,2021-08-03T03:22:32
