TOKEN_ID,TOKEN_NAME,UNIQUENESS INDEX,NAME,Background ID,Skull Gene,Hair Gene,Eyes Gene,Nose Gene,Teeth Gene,Bones Gene,Beard Gene,NUM_TRAITS,RARITY_SCORE,Rank
6075,CryptoSkull #6075,30609.121518212425,10000.0,10025.062656641605,8979.885057471265,277.0359371017608,9337.068160597573,8566.778034781119,8970.218873340511,759.503284851707,67567.56756756756,5005.005005005005,160097.2460955705,427
7477,CryptoSkull #7477,30609.121518212425,10000.0,8642.295393656557,9110.787172011662,277.0359371017608,10288.065843621398,8818.342151675486,8970.218873340511,759.503284851707,67567.56756756756,5005.005005005005,160047.9427470441,428
5538,CryptoSkull #5538,12840.267077555212,10000.0,11057.054400707651,9484.066767830045,16129.032258064517,10384.215991692628,9456.264775413712,9416.195856873825,759.503284851707,65359.47712418302,5005.005005005005,159891.0825421773,429
3363,CryptoSkull #3363,12840.267077555212,10000.0,11222.085063404782,10179.153094462541,14662.756598240472,10101.010101010103,8818.342151675486,8689.607229753216,759.503284851707,67567.56756756756,5005.005005005005,159845.29717352608,430
6412,CryptoSkull #6412,30609.121518212425,10000.0,10160.53647632595,8765.77840112202,277.0359371017608,11111.111111111111,9077.70515613653,8689.607229753216,759.503284851707,65359.47712418302,5005.005005005005,159814.88124380272,431
4759,CryptoSkull #4759,30609.121518212425,10000.0,11934.598400763814,9720.062208398134,277.0359371017608,10893.246187363835,8566.778034781119,9048.136083966703,759.503284851707,62893.08176100629,5005.005005005005,159706.5684214508,432
600,CryptoSkull #600,30609.121518212425,10000.0,9282.465422816302,9110.787172011662,277.0359371017608,10683.760683760685,9026.085386767758,9589.566551591868,759.503284851707,65359.47712418302,5005.005005005005,159702.8080863022,433
9299,CryptoSkull #9299,30609.121518212425,10000.0,11934.598400763814,9071.117561683599,277.0359371017608,9182.73645546373,8436.682696363789,9048.136083966703,759.503284851707,65359.47712418302,5005.005005005005,159683.41406759556,434
1924,CryptoSkull #1924,30609.121518212425,10000.0,9169.264624977077,8765.77840112202,277.0359371017608,9578.544061302684,9152.480322167308,8744.316194473593,759.503284851707,67567.56756756756,5005.005005005005,159628.61691678112,435
1562,CryptoSkull #1562,30609.121518212425,10000.0,13426.423200859294,9720.062208398134,277.0359371017608,9033.423667570009,9456.264775413712,9534.706331045005,759.503284851707,61728.3950617284,5005.005005005005,159549.94099018542,436
7259,CryptoSkull #7259,12840.267077555212,10000.0,12531.328320802006,8979.885057471265,13904.338153503895,10101.010101010103,8436.682696363789,9416.195856873825,759.503284851707,67567.56756756756,5005.005005005005,159541.78312100435,437
3849,CryptoSkull #3849,12840.267077555212,10000.0,10589.85491898761,9071.117561683599,18328.445747800586,10288.065843621398,8566.778034781119,8689.607229753216,759.503284851707,65359.47712418302,5005.005005005005,159498.1218282224,438
3593,CryptoSkull #3593,12840.267077555212,10000.0,11567.37998843262,8979.885057471265,13904.338153503895,10101.010101010103,9152.480322167308,9416.195856873825,759.503284851707,67567.56756756756,5005.005005005005,159293.63241443847,439
3413,CryptoSkull #3413,30609.121518212425,10000.0,10442.773600668337,9484.066767830045,277.0359371017608,9578.544061302684,9026.085386767758,8744.316194473593,759.503284851707,65359.47712418302,5005.005005005005,159285.9288803963,440
1737,CryptoSkull #1737,30609.121518212425,10000.0,9058.791557206268,9342.301943198803,277.0359371017608,8818.342151675486,8735.150244584207,9048.136083966703,759.503284851707,67567.56756756756,5005.005005005005,159220.9552933699,441
1877,CryptoSkull #1877,30609.121518212425,10000.0,8084.72794890452,9370.314842578711,277.0359371017608,10384.215991692628,8436.682696363789,8689.607229753216,759.503284851707,67567.56756756756,5005.005005005005,159183.78202203132,442
8873,CryptoSkull #8873,30609.121518212425,10000.0,11934.598400763814,9750.390015600622,277.0359371017608,9746.588693957116,9456.264775413712,8744.316194473593,759.503284851707,62893.08176100629,5005.005005005005,159175.90558638604,443
3480,CryptoSkull #3480,30609.121518212425,10000.0,9169.264624977077,9585.889570552148,277.0359371017608,10582.010582010582,8735.150244584207,9048.136083966703,759.503284851707,65359.47712418302,5005.005005005005,159130.59397544462,444
922,CryptoSkull #922,30609.121518212425,10000.0,10160.53647632595,9164.222873900293,277.0359371017608,9578.544061302684,9456.264775413712,8744.316194473593,759.503284851707,65359.47712418302,5005.005005005005,159114.02725077013,445
1615,CryptoSkull #1615,30609.121518212425,10000.0,11567.37998843262,9469.696969696968,277.0359371017608,10893.246187363835,8818.342151675486,8744.316194473593,759.503284851707,62893.08176100629,5005.005005005005,159036.7289978197,446
9996,CryptoSkull #9996,30609.121518212425,10000.0,8354.21888053467,9110.787172011662,277.0359371017608,11695.90643274854,9152.480322167308,8689.607229753216,759.503284851707,65359.47712418302,5005.005005005005,159013.1429065693,447
5666,CryptoSkull #5666,30609.121518212425,10000.0,10025.062656641605,9484.066767830045,277.0359371017608,9033.423667570009,9456.264775413712,8970.218873340511,759.503284851707,65359.47712418302,5005.005005005005,158979.17961014976,448
9582,CryptoSkull #9582,12840.267077555212,10000.0,8845.643520566122,9585.889570552148,15508.684863523575,10193.679918450562,9077.70515613653,9534.706331045005,759.503284851707,67567.56756756756,5005.005005005005,158918.6522952534,449
7255,CryptoSkull #7255,30609.121518212425,10000.0,10896.807235480006,8765.77840112202,277.0359371017608,8748.906386701663,9026.085386767758,9416.195856873825,759.503284851707,65359.47712418302,5005.005005005005,158863.91613629914,450
9654,CryptoSkull #9654,12840.267077555212,10000.0,8544.087491455912,8765.77840112202,17158.544955387784,10482.18029350105,9026.085386767758,8689.607229753216,759.503284851707,67567.56756756756,5005.005005005005,158838.6266929672,451
6004,CryptoSkull #6004,30609.121518212425,10000.0,8845.643520566122,9484.066767830045,277.0359371017608,10384.215991692628,8566.778034781119,9534.706331045005,759.503284851707,65359.47712418302,5005.005005005005,158825.55351526884,452
760,CryptoSkull #760,30609.121518212425,10000.0,10299.721907508498,9750.390015600622,277.0359371017608,10787.486515641855,9456.264775413712,8970.218873340511,759.503284851707,62893.08176100629,5005.005005005005,158807.82959368237,453
5429,CryptoSkull #5429,12840.267077555212,10000.0,8845.643520566122,10179.153094462541,15508.684863523575,10193.679918450562,9026.085386767758,8874.689385871496,759.503284851707,67567.56756756756,5005.005005005005,158800.2791046215,454
1339,CryptoSkull #1339,12840.267077555212,10000.0,8084.72794890452,8979.885057471265,19201.228878648235,10582.010582010582,8436.682696363789,9534.706331045005,759.503284851707,65359.47712418302,5005.005005005005,158783.49398603832,455
7018,CryptoSkull #7018,12840.267077555212,10000.0,8544.087491455912,10179.153094462541,17531.556802244042,10384.215991692628,9077.70515613653,9048.136083966703,759.503284851707,65359.47712418302,5005.005005005005,158729.10711155325,456
4573,CryptoSkull #4573,12840.267077555212,10000.0,10442.773600668337,9585.889570552148,14148.273910582908,11111.111111111111,8566.778034781119,8689.607229753216,759.503284851707,67567.56756756756,5005.005005005005,158716.77639242832,457
2035,CryptoSkull #2035,12840.267077555212,10000.0,9639.48332369385,9370.314842578711,14148.273910582908,11337.868480725625,9152.480322167308,8874.689385871496,759.503284851707,67567.56756756756,5005.005005005005,158695.45320059935,458
9860,CryptoSkull #9860,30609.121518212425,10000.0,9398.496240601504,9484.066767830045,277.0359371017608,9746.588693957116,9077.70515613653,8874.689385871496,759.503284851707,65359.47712418302,5005.005005005005,158591.6891137506,459
916,CryptoSkull #916,30609.121518212425,10000.0,11057.054400707651,9750.390015600622,277.0359371017608,11223.34455667789,9026.085386767758,9117.432530999271,759.503284851707,61728.3950617284,5005.005005005005,158553.3676976525,460
8744,CryptoSkull #8744,12840.267077555212,10000.0,11934.598400763814,8979.885057471265,14148.273910582908,9259.25925925926,9077.70515613653,8970.218873340511,759.503284851707,67567.56756756756,5005.005005005005,158542.2835925338,461
7152,CryptoSkull #7152,30609.121518212425,10000.0,12531.328320802006,8765.77840112202,277.0359371017608,9337.068160597573,8436.682696363789,9920.63492063492,759.503284851707,62893.08176100629,5005.005005005005,158535.24000569747,462
3889,CryptoSkull #3889,30609.121518212425,10000.0,8084.72794890452,8765.77840112202,277.0359371017608,9337.068160597573,9152.480322167308,8970.218873340511,759.503284851707,67567.56756756756,5005.005005005005,158528.50701887038,463
7567,CryptoSkull #7567,12840.267077555212,10000.0,10741.138560687434,9164.222873900293,13904.338153503895,11695.90643274854,9456.264775413712,9589.566551591868,759.503284851707,65359.47712418302,5005.005005005005,158515.6898394407,464
5244,CryptoSkull #5244,12840.267077555212,10000.0,11057.054400707651,9484.066767830045,14662.756598240472,9182.73645546373,9077.70515613653,8874.689385871496,759.503284851707,67567.56756756756,5005.005005005005,158511.3516992294,465
3127,CryptoSkull #3127,30609.121518212425,10000.0,12531.328320802006,9469.696969696968,277.0359371017608,9661.835748792271,8566.778034781119,8689.607229753216,759.503284851707,62893.08176100629,5005.005005005005,158462.99381000275,466
8876,CryptoSkull #8876,12840.267077555212,10000.0,11222.085063404782,9750.390015600622,15508.684863523575,9746.588693957116,9152.480322167308,9117.432530999271,759.503284851707,65359.47712418302,5005.005005005005,158461.91398124758,467
7564,CryptoSkull #7564,12840.267077555212,10000.0,10442.773600668337,9484.066767830045,13904.338153503895,10582.010582010582,9152.480322167308,8689.607229753216,759.503284851707,67567.56756756756,5005.005005005005,158427.61959091283,468
3199,CryptoSkull #3199,30609.121518212425,10000.0,10442.773600668337,8765.77840112202,277.0359371017608,9496.67616334283,8566.778034781119,9117.432530999271,759.503284851707,65359.47712418302,5005.005005005005,158399.5816002675,469
5135,CryptoSkull #5135,30609.121518212425,10000.0,9169.264624977077,10179.153094462541,277.0359371017608,8818.342151675486,9026.085386767758,9117.432530999271,759.503284851707,65359.47712418302,5005.005005005005,158320.42065823602,470
4457,CryptoSkull #4457,30609.121518212425,10000.0,8742.787200559538,9071.117561683599,277.0359371017608,10683.760683760685,9026.085386767758,8744.316194473593,759.503284851707,65359.47712418302,5005.005005005005,158278.20989659906,471
9213,CryptoSkull #9213,30609.121518212425,10000.0,12127.091923356778,10179.153094462541,277.0359371017608,8888.888888888889,9152.480322167308,9534.706331045005,759.503284851707,61728.3950617284,5005.005005005005,158261.38136681978,472
7708,CryptoSkull #7708,12840.267077555212,10000.0,8845.643520566122,9720.062208398134,14400.921658986177,10288.065843621398,9152.480322167308,9589.566551591868,759.503284851707,67567.56756756756,5005.005005005005,158169.08304031048,473
2991,CryptoSkull #2991,30609.121518212425,10000.0,8084.72794890452,8979.885057471265,277.0359371017608,9337.068160597573,8566.778034781119,8970.218873340511,759.503284851707,67567.56756756756,5005.005005005005,158156.91138783342,474
3124,CryptoSkull #3124,30609.121518212425,10000.0,12127.091923356778,9469.696969696968,277.0359371017608,9746.588693957116,8818.342151675486,9589.566551591868,759.503284851707,61728.3950617284,5005.005005005005,158130.34709717752,475
9230,CryptoSkull #9230,12840.267077555212,10000.0,8084.72794890452,9484.066767830045,15508.684863523575,10787.486515641855,9026.085386767758,9048.136083966703,759.503284851707,67567.56756756756,5005.005005005005,158111.53050161392,476
6781,CryptoSkull #6781,30609.121518212425,10000.0,9893.153937475267,8765.77840112202,277.0359371017608,9578.544061302684,9152.480322167308,8689.607229753216,759.503284851707,65359.47712418302,5005.005005005005,158089.70682117442,477
578,CryptoSkull #578,12840.267077555212,10000.0,11392.11665527455,9370.314842578711,13904.338153503895,9182.73645546373,9077.70515613653,8970.218873340511,759.503284851707,67567.56756756756,5005.005005005005,158069.77307127742,478
4479,CryptoSkull #4479,30609.121518212425,10000.0,8642.295393656557,8979.885057471265,277.0359371017608,9661.835748792271,9152.480322167308,9534.706331045005,759.503284851707,65359.47712418302,5005.005005005005,157981.34572248632,479
1876,CryptoSkull #1876,12840.267077555212,10000.0,8845.643520566122,10179.153094462541,17921.14695340502,9661.835748792271,8436.682696363789,8970.218873340511,759.503284851707,65359.47712418302,5005.005005005005,157978.9333785252,480
2729,CryptoSkull #2729,12840.267077555212,10000.0,9639.48332369385,8979.885057471265,17531.556802244042,9746.588693957116,8566.778034781119,9534.706331045005,759.503284851707,65359.47712418302,5005.005005005005,157963.25073478732,481
7386,CryptoSkull #7386,30609.121518212425,10000.0,8448.086508405848,9164.222873900293,277.0359371017608,10288.065843621398,9077.70515613653,8970.218873340511,759.503284851707,65359.47712418302,5005.005005005005,157958.4421247585,482
1675,CryptoSkull #1675,30609.121518212425,10000.0,7832.080200501254,9585.889570552148,277.0359371017608,9578.544061302684,9026.085386767758,9920.63492063492,759.503284851707,65359.47712418302,5005.005005005005,157953.37700911268,483
728,CryptoSkull #728,12840.267077555212,10000.0,10589.85491898761,10179.153094462541,15216.068167985393,10288.065843621398,9026.085386767758,8689.607229753216,759.503284851707,65359.47712418302,5005.005005005005,157953.08713317284,484
8669,CryptoSkull #8669,12840.267077555212,10000.0,9639.48332369385,9484.066767830045,15812.776723592662,10482.18029350105,9026.085386767758,9534.706331045005,759.503284851707,65359.47712418302,5005.005005005005,157943.55131802527,485
83,CryptoSkull #83,12840.267077555212,10000.0,10299.721907508498,10179.153094462541,16129.032258064517,9578.544061302684,8735.150244584207,9048.136083966703,759.503284851707,65359.47712418302,5005.005005005005,157933.99014148407,486
7992,CryptoSkull #7992,30609.121518212425,10000.0,11934.598400763814,9370.314842578711,277.0359371017608,8818.342151675486,9077.70515613653,9187.798603454612,759.503284851707,62893.08176100629,5005.005005005005,157932.50666078634,487
8672,CryptoSkull #8672,30609.121518212425,10000.0,8845.643520566122,9370.314842578711,277.0359371017608,9920.634920634922,9077.70515613653,8689.607229753216,759.503284851707,65359.47712418302,5005.005005005005,157914.04853902338,488
6226,CryptoSkull #6226,12840.267077555212,10000.0,11748.12030075188,9164.222873900293,15216.068167985393,8748.906386701663,9456.264775413712,9534.706331045005,759.503284851707,65359.47712418302,5005.005005005005,157832.54132739286,489
2389,CryptoSkull #2389,12840.267077555212,10000.0,9517.46454744456,9071.117561683599,15216.068167985393,10288.065843621398,8436.682696363789,9117.432530999271,759.503284851707,67567.56756756756,5005.005005005005,157819.17428307747,490
8226,CryptoSkull #8226,30609.121518212425,10000.0,11057.054400707651,9164.222873900293,277.0359371017608,9661.835748792271,8436.682696363789,9920.63492063492,759.503284851707,62893.08176100629,5005.005005005005,157784.1781465761,491
4534,CryptoSkull #4534,12840.267077555212,10000.0,9517.46454744456,9484.066767830045,14662.756598240472,9578.544061302684,9077.70515613653,9187.798603454612,759.503284851707,67567.56756756756,5005.005005005005,157680.67866938835,492
9695,CryptoSkull #9695,12840.267077555212,10000.0,7832.080200501254,10179.153094462541,19201.228878648235,10288.065843621398,9077.70515613653,9534.706331045005,759.503284851707,62893.08176100629,5005.005005005005,157610.79663283314,493
5848,CryptoSkull #5848,12840.267077555212,10000.0,8845.643520566122,9110.787172011662,14662.756598240472,9661.835748792271,9456.264775413712,9534.706331045005,759.503284851707,67567.56756756756,5005.005005005005,157444.3370810487,494
687,CryptoSkull #687,12840.267077555212,10000.0,9893.153937475267,9342.301943198803,13007.284079084287,10384.215991692628,9456.264775413712,9187.798603454612,759.503284851707,67567.56756756756,5005.005005005005,157443.36226529878,495
9491,CryptoSkull #9491,12840.267077555212,10000.0,10299.721907508498,9750.390015600622,12600.806451612903,10893.246187363835,9026.085386767758,8689.607229753216,759.503284851707,67567.56756756756,5005.005005005005,157432.20011358632,496
1904,CryptoSkull #1904,30609.121518212425,10000.0,10741.138560687434,9342.301943198803,277.0359371017608,9578.544061302684,9456.264775413712,9920.63492063492,759.503284851707,61728.3950617284,5005.005005005005,157417.94506813685,497
8991,CryptoSkull #8991,30609.121518212425,10000.0,12531.328320802006,9164.222873900293,277.0359371017608,10683.760683760685,9077.70515613653,9416.195856873825,759.503284851707,59880.239520958086,5005.005005005005,157404.11815760232,498
8566,CryptoSkull #8566,12840.267077555212,10000.0,8642.295393656557,9484.066767830045,14148.273910582908,10010.01001001001,9026.085386767758,9920.63492063492,759.503284851707,67567.56756756756,5005.005005005005,157403.7093244617,499
7711,CryptoSkull #7711,30609.121518212425,10000.0,10442.773600668337,10179.153094462541,277.0359371017608,12345.67901234568,8818.342151675486,9048.136083966703,759.503284851707,59880.239520958086,5005.005005005005,157364.98920924775,500
3638,CryptoSkull #3638,12840.267077555212,10000.0,10025.062656641605,9484.066767830045,12800.819252432157,11337.868480725625,8566.778034781119,8970.218873340511,759.503284851707,67567.56756756756,5005.005005005005,157357.1570007305,501
4340,CryptoSkull #4340,12840.267077555212,10000.0,10299.721907508498,9469.696969696968,16801.075268817207,8888.888888888889,8735.150244584207,9187.798603454612,759.503284851707,65359.47712418302,5005.005005005005,157346.58437454532,502
6087,CryptoSkull #6087,12840.267077555212,10000.0,9058.791557206268,9484.066767830045,14662.756598240472,9746.588693957116,9026.085386767758,9187.798603454612,759.503284851707,67567.56756756756,5005.005005005005,157338.43054243573,503
3802,CryptoSkull #3802,12840.267077555212,10000.0,12531.328320802006,9469.696969696968,15812.776723592662,9578.544061302684,9456.264775413712,8970.218873340511,759.503284851707,62893.08176100629,5005.005005005005,157316.68685256672,504
7220,CryptoSkull #7220,12840.267077555212,10000.0,9398.496240601504,9469.696969696968,15216.068167985393,9259.25925925926,8735.150244584207,9048.136083966703,759.503284851707,67567.56756756756,5005.005005005005,157299.14990107348,505
5098,CryptoSkull #5098,12840.267077555212,10000.0,9893.153937475267,9342.301943198803,15812.776723592662,8748.906386701663,8436.682696363789,8874.689385871496,759.503284851707,67567.56756756756,5005.005005005005,157280.85400818312,506
2372,CryptoSkull #2372,12840.267077555212,10000.0,10741.138560687434,9750.390015600622,13440.860215053763,10787.486515641855,9026.085386767758,9534.706331045005,759.503284851707,65359.47712418302,5005.005005005005,157244.91951639135,507
8934,CryptoSkull #8934,30609.121518212425,10000.0,10589.85491898761,9720.062208398134,277.0359371017608,9033.423667570009,8818.342151675486,9534.706331045005,759.503284851707,62893.08176100629,5005.005005005005,157240.1367838534,508
3442,CryptoSkull #3442,12840.267077555212,10000.0,8544.087491455912,8765.77840112202,14934.289127837514,10893.246187363835,8735.150244584207,9187.798603454612,759.503284851707,67567.56756756756,5005.005005005005,157232.69299079757,509
1695,CryptoSkull #1695,12840.267077555212,10000.0,9282.465422816302,8765.77840112202,14934.289127837514,9746.588693957116,8735.150244584207,9589.566551591868,759.503284851707,67567.56756756756,5005.005005005005,157226.18137688847,510
3392,CryptoSkull #3392,12840.267077555212,10000.0,8742.787200559538,8979.885057471265,16801.075268817207,8818.342151675486,8818.342151675486,8874.689385871496,759.503284851707,67567.56756756756,5005.005005005005,157207.46415104996,511
6097,CryptoSkull #6097,12840.267077555212,10000.0,8845.643520566122,9469.696969696968,14148.273910582908,10010.01001001001,9026.085386767758,9534.706331045005,759.503284851707,67567.56756756756,5005.005005005005,157206.75906364823,512
1750,CryptoSkull #1750,12840.267077555212,10000.0,12531.328320802006,9370.314842578711,15216.068167985393,10582.010582010582,9026.085386767758,8970.218873340511,759.503284851707,62893.08176100629,5005.005005005005,157193.88330190314,513
5775,CryptoSkull #5775,12840.267077555212,10000.0,8084.72794890452,9750.390015600622,17921.14695340502,9107.468123861567,8735.150244584207,9589.566551591868,759.503284851707,65359.47712418302,5005.005005005005,157152.70232954272,514
539,CryptoSkull #539,30609.121518212425,10000.0,10299.721907508498,8765.77840112202,277.0359371017608,10482.18029350105,8818.342151675486,9187.798603454612,759.503284851707,62893.08176100629,5005.005005005005,157097.56886343885,515
2702,CryptoSkull #2702,12840.267077555212,10000.0,9639.48332369385,8979.885057471265,14662.756598240472,10482.18029350105,8436.682696363789,8689.607229753216,759.503284851707,67567.56756756756,5005.005005005005,157062.93813400308,516
6437,CryptoSkull #6437,12840.267077555212,10000.0,11222.085063404782,9110.787172011662,17158.544955387784,10482.18029350105,9152.480322167308,9589.566551591868,759.503284851707,61728.3950617284,5005.005005005005,157048.81478720473,517
5768,CryptoSkull #5768,30609.121518212425,10000.0,10589.85491898761,9071.117561683599,277.0359371017608,10010.01001001001,9077.70515613653,8744.316194473593,759.503284851707,62893.08176100629,5005.005005005005,157036.75134746853,518
4443,CryptoSkull #4443,12840.267077555212,10000.0,12531.328320802006,9585.889570552148,10897.994768962511,9259.25925925926,9456.264775413712,9117.432530999271,759.503284851707,67567.56756756756,5005.005005005005,157020.51216096838,519
868,CryptoSkull #868,30609.121518212425,10000.0,8642.295393656557,9469.696969696968,277.0359371017608,10288.065843621398,9152.480322167308,9920.63492063492,759.503284851707,62893.08176100629,5005.005005005005,157016.92095595435,520
1315,CryptoSkull #1315,30609.121518212425,10000.0,9169.264624977077,9370.314842578711,277.0359371017608,8818.342151675486,8436.682696363789,9187.798603454612,759.503284851707,65359.47712418302,5005.005005005005,156992.54578840354,521
8610,CryptoSkull #8610,12840.267077555212,10000.0,10160.53647632595,9071.117561683599,19201.228878648235,9578.544061302684,8735.150244584207,8744.316194473593,759.503284851707,62893.08176100629,5005.005005005005,156988.75054543646,522
5330,CryptoSkull #5330,12840.267077555212,10000.0,8845.643520566122,9750.390015600622,14148.273910582908,9920.634920634922,9026.085386767758,9117.432530999271,759.503284851707,67567.56756756756,5005.005005005005,156980.80322013109,523
7027,CryptoSkull #7027,30609.121518212425,10000.0,7832.080200501254,9342.301943198803,277.0359371017608,9746.588693957116,9077.70515613653,8970.218873340511,759.503284851707,65359.47712418302,5005.005005005005,156979.0377364881,524
1232,CryptoSkull #1232,30609.121518212425,10000.0,9517.46454744456,9110.787172011662,277.0359371017608,11001.100110011002,8735.150244584207,9048.136083966703,759.503284851707,62893.08176100629,5005.005005005005,156956.3856641953,525
3735,CryptoSkull #3735,30609.121518212425,10000.0,8845.643520566122,8765.77840112202,277.0359371017608,9578.544061302684,9026.085386767758,8689.607229753216,759.503284851707,65359.47712418302,5005.005005005005,156915.8014688657,526
4407,CryptoSkull #4407,30609.121518212425,10000.0,10896.807235480006,9469.696969696968,277.0359371017608,8888.888888888889,8566.778034781119,9534.706331045005,759.503284851707,62893.08176100629,5005.005005005005,156900.62496606918,527
1397,CryptoSkull #1397,12840.267077555212,10000.0,10160.53647632595,9071.117561683599,12600.806451612903,10893.246187363835,9026.085386767758,8970.218873340511,759.503284851707,67567.56756756756,5005.005005005005,156894.35387207405,528
9564,CryptoSkull #9564,12840.267077555212,10000.0,9169.264624977077,10179.153094462541,13668.671405139423,11695.90643274854,9026.085386767758,9187.798603454612,759.503284851707,65359.47712418302,5005.005005005005,156891.13203914487,529
3358,CryptoSkull #3358,12840.267077555212,10000.0,11222.085063404782,9110.787172011662,14934.289127837514,12626.262626262625,8735.150244584207,9920.63492063492,759.503284851707,61728.3950617284,5005.005005005005,156882.379583876,530
4832,CryptoSkull #4832,12840.267077555212,10000.0,10442.773600668337,9110.787172011662,14934.289127837514,11111.111111111111,8436.682696363789,8874.689385871496,759.503284851707,65359.47712418302,5005.005005005005,156874.58558545884,531
5977,CryptoSkull #5977,12840.267077555212,10000.0,8845.643520566122,8979.885057471265,14662.756598240472,10683.760683760685,8818.342151675486,8689.607229753216,759.503284851707,67567.56756756756,5005.005005005005,156852.33817644673,532
7792,CryptoSkull #7792,12840.267077555212,10000.0,9169.264624977077,8979.885057471265,14400.921658986177,9033.423667570009,9152.480322167308,9920.63492063492,759.503284851707,67567.56756756756,5005.005005005005,156828.9531867862,533
3128,CryptoSkull #3128,12840.267077555212,10000.0,11934.598400763814,8765.77840112202,12406.947890818858,9259.25925925926,8735.150244584207,9534.706331045005,759.503284851707,67567.56756756756,5005.005005005005,156808.7834625726,534
5329,CryptoSkull #5329,12840.267077555212,10000.0,11222.085063404782,9484.066767830045,18328.445747800586,10288.065843621398,9077.70515613653,9920.63492063492,759.503284851707,59880.239520958086,5005.005005005005,156806.01838779828,535
5057,CryptoSkull #5057,30609.121518212425,10000.0,8084.72794890452,9164.222873900293,277.0359371017608,9337.068160597573,9152.480322167308,9048.136083966703,759.503284851707,65359.47712418302,5005.005005005005,156796.77825889032,536
8896,CryptoSkull #8896,12840.267077555212,10000.0,8354.21888053467,9720.062208398134,14400.921658986177,10288.065843621398,9152.480322167308,8689.607229753216,759.503284851707,67567.56756756756,5005.005005005005,156777.69907844038,537
2199,CryptoSkull #2199,30609.121518212425,10000.0,10589.85491898761,9071.117561683599,277.0359371017608,9337.068160597573,8818.342151675486,9416.195856873825,759.503284851707,62893.08176100629,5005.005005005005,156776.32615599525,538
4761,CryptoSkull #4761,30609.121518212425,10000.0,10025.062656641605,10179.153094462541,277.0359371017608,9746.588693957116,8566.778034781119,8689.607229753216,759.503284851707,62893.08176100629,5005.005005005005,156750.9372157728,539
398,CryptoSkull #398,30609.121518212425,10000.0,8845.643520566122,8979.885057471265,277.0359371017608,10384.215991692628,9026.085386767758,9920.63492063492,759.503284851707,62893.08176100629,5005.005005005005,156700.2123833099,540
8959,CryptoSkull #8959,30609.121518212425,10000.0,9639.48332369385,8765.77840112202,277.0359371017608,11111.111111111111,8735.150244584207,8874.689385871496,759.503284851707,62893.08176100629,5005.005005005005,156669.95997255988,541
2513,CryptoSkull #2513,12840.267077555212,10000.0,9169.264624977077,9342.301943198803,15508.684863523575,10384.215991692628,8735.150244584207,9534.706331045005,759.503284851707,65359.47712418302,5005.005005005005,156638.5764906162,542
3336,CryptoSkull #3336,12840.267077555212,10000.0,10896.807235480006,9164.222873900293,16458.196181698488,10288.065843621398,9456.264775413712,8874.689385871496,759.503284851707,62893.08176100629,5005.005005005005,156636.10342440358,543
4255,CryptoSkull #4255,12840.267077555212,10000.0,10160.53647632595,9469.696969696968,14148.273910582908,8748.906386701663,8818.342151675486,9117.432530999271,759.503284851707,67567.56756756756,5005.005005005005,156635.53136096173,544
3615,CryptoSkull #3615,12840.267077555212,10000.0,9398.496240601504,9110.787172011662,14662.756598240472,11695.90643274854,9026.085386767758,8744.316194473593,759.503284851707,65359.47712418302,5005.005005005005,156602.60051643843,545
9594,CryptoSkull #9594,30609.121518212425,10000.0,10025.062656641605,9370.314842578711,277.0359371017608,9578.544061302684,9026.085386767758,9048.136083966703,759.503284851707,62893.08176100629,5005.005005005005,156591.89053743467,546
8618,CryptoSkull #8618,30609.121518212425,10000.0,10741.138560687434,9370.314842578711,277.0359371017608,9746.588693957116,8436.682696363789,8744.316194473593,759.503284851707,62893.08176100629,5005.005005005005,156582.78849423782,547
9406,CryptoSkull #9406,12840.267077555212,10000.0,10299.721907508498,9164.222873900293,16801.075268817207,10683.760683760685,9152.480322167308,8970.218873340511,759.503284851707,62893.08176100629,5005.005005005005,156569.33705791272,548
4838,CryptoSkull #4838,12840.267077555212,10000.0,12127.091923356778,9484.066767830045,16129.032258064517,8888.888888888889,9026.085386767758,9416.195856873825,759.503284851707,62893.08176100629,5005.005005005005,156569.21821020002,549
9175,CryptoSkull #9175,30609.121518212425,10000.0,9058.791557206268,8979.885057471265,277.0359371017608,10288.065843621398,9077.70515613653,9589.566551591868,759.503284851707,62893.08176100629,5005.005005005005,156537.76167220448,550
3810,CryptoSkull #3810,30609.121518212425,10000.0,10589.85491898761,9585.889570552148,277.0359371017608,9337.068160597573,9077.70515613653,9534.706331045005,759.503284851707,61728.3950617284,5005.005005005005,156504.28494421812,551
9623,CryptoSkull #9623,30609.121518212425,10000.0,10741.138560687434,8765.77840112202,277.0359371017608,10384.215991692628,9026.085386767758,9187.798603454612,759.503284851707,61728.3950617284,5005.005005005005,156484.07775062375,552
9747,CryptoSkull #9747,30609.121518212425,10000.0,10741.138560687434,9484.066767830045,277.0359371017608,9259.25925925926,8735.150244584207,8689.607229753216,759.503284851707,62893.08176100629,5005.005005005005,156452.96956829133,553
9998,CryptoSkull #9998,12840.267077555212,10000.0,10442.773600668337,10179.153094462541,13904.338153503895,10193.679918450562,9077.70515613653,8689.607229753216,759.503284851707,65359.47712418302,5005.005005005005,156451.50964457,554
