TOKEN_ID,TOKEN_NAME,Background,Eyes,Clothes,Fur,Mouth,Hat-Hair,Item,Glasses,Ninja Clothes,Hat,Unique,NUM_TRAITS,RARITY_SCORE,Rank
9502,Ape Kids Club #9502,50.893174648695165,37.50504570190733,81.28455284552845,56.17742956631845,48.411511968901316,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,339.03936685963276,8194
8165,Ape Kids Club #8165,49.94779059949339,42.680254930254925,78.7244094488189,53.32466947115385,49.574551295481534,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,339.01932787348466,8195
1754,Ape Kids Club #1754,49.79363075196409,33.70645773979108,86.93913043478261,59.87331309041836,43.90512122711529,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.9853053723535,8196
8589,Ape Kids Club #8589,50.33739895050347,42.680254930254925,72.97810218978103,57.23738106756975,50.951622164800455,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.95241143119165,8197
7136,Ape Kids Club #7136,51.958571219440785,41.599742147210506,70.40845070422534,56.761394530625296,53.42500188153834,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.92081261132233,8198
7946,Ape Kids Club #7946,50.893174648695165,37.50504570190733,79.34920634920634,59.742299276216116,46.633688083037704,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.89106618734473,8199
5656,Ape Kids Club #5656,49.94779059949339,37.50504570190733,81.95081967213115,57.23738106756975,47.43771718791767,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.8464063573013,8200
4921,Ape Kids Club #4921,50.893174648695165,40.95177108572747,79.34920634920634,44.10699639617249,58.748489613506585,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.8172902215901,8201
6305,Ape Kids Club #6305,48.08684460100258,41.53402375519279,77.50387596899225,57.23738106756975,49.574551295481534,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.70432881652096,8202
3000,Ape Kids Club #3000,48.08684460100258,41.144032921810705,71.92805755395683,59.35267558528428,53.42500188153834,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.7042646718748,8203
8430,Ape Kids Club #8430,53.777121212121216,41.144032921810705,76.90769230769232,40.268776945768096,61.82893476178033,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.6942102774547,8204
7805,Ape Kids Club #7805,49.79363075196409,40.82459167241776,81.95081967213115,54.71388931709572,46.633688083037704,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.6842716249285,8205
4077,Ape Kids Club #4077,51.958571219440785,44.186616868969814,72.97810218978103,64.39205370101595,40.36265423324046,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.6456503407301,8206
